subject,group,congruency,result,rt,trial
43,control,incongruent,incorrect,0.751,49
43,control,congruent,correct,0.752,49
43,control,incongruent,incorrect,0.775,50
43,control,congruent,correct,1.108,50
43,control,incongruent,correct,0.997,51
43,control,incongruent,incorrect,0.821,52
43,control,congruent,correct,0.983,51
43,control,congruent,correct,1.006,52
43,control,incongruent,correct,0.803,53
43,control,congruent,correct,0.929,53
43,control,congruent,correct,0.666,54
43,control,incongruent,correct,0.698,54
43,control,congruent,correct,0.645,55
43,control,incongruent,correct,0.592,55
43,control,congruent,correct,0.755,56
43,control,incongruent,incorrect,0.564,56
43,control,incongruent,correct,0.85,57
43,control,congruent,correct,0.647,57
43,control,congruent,correct,0.554,58
43,control,incongruent,correct,0.772,58
43,control,congruent,correct,0.741,59
43,control,congruent,correct,0.64,60
43,control,incongruent,correct,0.68,59
43,control,incongruent,correct,0.743,60
43,control,congruent,correct,0.672,61
43,control,incongruent,correct,0.786,61
43,control,incongruent,correct,0.682,62
43,control,congruent,correct,0.558,62
43,control,incongruent,correct,0.754,63
43,control,incongruent,correct,0.613,64
43,control,congruent,correct,0.641,63
43,control,congruent,correct,0.741,64
43,control,incongruent,correct,0.813,65
43,control,congruent,correct,0.676,65
43,control,congruent,correct,0.454,66
43,control,incongruent,correct,0.589,66
43,control,incongruent,correct,0.578,67
43,control,congruent,correct,0.493,67
43,control,incongruent,correct,0.634,68
43,control,congruent,correct,0.53,68
43,control,congruent,correct,0.5,69
43,control,incongruent,correct,0.695,69
43,control,incongruent,correct,0.83,70
43,control,congruent,correct,0.653,70
43,control,incongruent,correct,0.604,71
43,control,congruent,correct,0.532,71
43,control,incongruent,correct,0.767,72
43,control,congruent,correct,0.584,72
43,control,congruent,correct,0.666,73
43,control,incongruent,correct,0.579,73
43,control,incongruent,correct,0.698,74
43,control,congruent,correct,0.518,74
43,control,congruent,correct,0.571,75
43,control,incongruent,correct,0.606,75
43,control,incongruent,correct,0.571,76
43,control,congruent,correct,0.562,76
43,control,incongruent,incorrect,0.522,77
43,control,incongruent,correct,0.887,78
43,control,congruent,correct,0.544,77
43,control,congruent,correct,0.61,78
43,control,incongruent,correct,0.607,79
43,control,incongruent,correct,0.702,80
43,control,congruent,correct,0.597,79
43,control,congruent,correct,0.56,80
43,control,incongruent,correct,1.01,81
43,control,congruent,correct,0.649,81
43,control,congruent,correct,0.531,82
43,control,incongruent,correct,0.777,82
43,control,congruent,correct,0.553,83
43,control,congruent,correct,0.55,84
43,control,incongruent,correct,1.139,83
43,control,incongruent,correct,1.119,84
43,control,incongruent,correct,0.979,85
43,control,incongruent,correct,0.73,86
43,control,congruent,correct,0.601,85
43,control,congruent,correct,0.521,86
43,control,incongruent,correct,0.71,87
43,control,congruent,correct,0.585,87
43,control,incongruent,correct,1.015,88
43,control,congruent,correct,0.647,88
43,control,incongruent,correct,0.656,89
43,control,congruent,correct,0.592,89
43,control,congruent,correct,0.46,90
43,control,incongruent,correct,0.619,90
43,control,congruent,correct,0.442,91
43,control,congruent,correct,0.502,92
43,control,incongruent,correct,0.956,91
43,control,incongruent,correct,0.605,92
43,control,congruent,correct,0.681,93
43,control,congruent,correct,0.524,94
43,control,incongruent,correct,0.659,93
43,control,incongruent,correct,0.612,94
43,control,congruent,correct,0.499,95
43,control,incongruent,incorrect,0.575,95
43,control,congruent,correct,0.656,96
43,control,incongruent,correct,0.809,96
30,control,congruent,correct,0.554,49
30,control,congruent,correct,0.508,50
30,control,incongruent,correct,0.864,49
30,control,incongruent,correct,0.685,50
30,control,incongruent,correct,0.561,51
30,control,congruent,correct,0.558,51
30,control,congruent,correct,0.48,52
30,control,incongruent,correct,0.478,52
30,control,congruent,correct,0.427,53
30,control,congruent,correct,0.472,54
30,control,incongruent,correct,0.364,53
30,control,incongruent,correct,0.536,54
30,control,congruent,correct,0.311,55
30,control,incongruent,correct,0.268,55
30,control,congruent,incorrect,0.237,56
30,control,incongruent,correct,0.503,56
30,control,congruent,incorrect,0.553,57
30,control,incongruent,correct,0.967,57
30,control,congruent,correct,0.49,58
30,control,incongruent,correct,0.611,58
30,control,congruent,correct,0.493,59
30,control,incongruent,correct,0.564,59
30,control,incongruent,correct,0.704,60
30,control,congruent,correct,0.517,60
30,control,congruent,correct,0.496,61
30,control,incongruent,correct,0.843,61
